"unique_id","survey_id","country","incentive","participation_context","duration","start_date","end_date","university","eligibility_ug","eligibility_stats","degree_level_maths","degree_level_maths_specify","degree_year","age","gender","math_edu_grade","math_edu_grade_sat","math_edu_grade_act","math_edu_grade_gcse","math_edu_grade_a_level","math_edu_mths","stats_edu_grade","stats_edu_grade_edited","stats_edu_first_module","stats_edu_module_1","stats_edu_grade_1","stats_edu_grade_2","all_stats_modules","is_university","is_stats_module","average_overall_grade","is_stats_module_code","mod_start_date","mod_end_date","software_excel","software_jamovi","software_jasp","software_r","software_sas","software_spss_amos","software_spss_stats","software_none","software_other","software_specify","freq_or_bayes","topic_covariates","topic_algebra","topic_anova","topic_bayes_factors","topic_bayes_theorem","topic_bootstrapping","topic_calculus","topic_casual_inference","topic_causality","topic_conf_ints","topic_correlation","topic_data_wrangling","topic_data_vis","topic_distributions","topic_descriptive_stats","topic_effect_sizes","topic_exp_design","topic_factor_analysis","topic_moderation","topic_linear_models","topic_logistic_reg","topic_mediation","topic_meta_analysis","topic_assumptions","topic_multi_comparisons","topic_multi_regression","topic_non_para","topic_nhst","topic_ols","topic_open_science","topic_philosophy","topic_probability","topic_psychometrics","topic_qual","topic_reliability","topic_regression","topic_rep_crisis","topic_report_writing","topic_robust_tests","topic_power","topic_software","topic_ttest","STARS_TestAnxiety","STARS_InterpretationAnxiety","STARS_HelpAnxiety","STARS_Total","STICSA_Cognitive","STICSA_Somatic","STICSA_Total","RTAS_Worry","RTAS_Tension","RTAS_TestIrrelevantThinking","RTAS_BodilySymptoms","RTAS_Total","BFNE_Total","LSAS_SocialInteraction","LSAS_Performance","LSAS_Total","IUS_Prospective","IUS_Inhibitory","IUS_Total","CAS_creativity","CAS_noncreativity","NGSE_Mean","ATMS_Persistence_Total"
"195f6f28","sussex","England","Credits","Remotely, in own time",3641,"27/04/2021","27/04/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","7","c","Not Administered","Not Administered","Not Administered","No","Psychology as a Science","73",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",20,22,18,60,28,24,52,20,17,13,15,65,33,35,39,74,21,20,41,31,20,2.75,17
"19a209df","sussex","England","Credits","Remotely, in own time",5424,"29/03/2021","29/03/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","A","C","Not Administered","Not Administered","Not Administered","No","Psychology as a Science","82.96",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",23,16,12,51,20,15,35,14,18,10,13,55,28,29,34,63,16,12,28,18,15,4,24
"19c07b97","sussex","England","Credits","Remotely, in own time",2744,"11/2/2021","11/2/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered",NA,NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","76","80","Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",14,20,10,44,17,11,28,17,10,8,10,45,25,13,16,29,18,13,31,18,15,3.5,26
"1a1124a6","sussex","England","Credits","Remotely, in own time",1158,"22/03/2021","22/03/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","8",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","78",NA,"Qualitative and Quantitative Methods","University of Sussex","Qualitative and Quantitative Methods",NA,"C8300","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correlation","Data cleaning/wrangling","Data visualisation",NA,"Descriptive statistics",NA,NA,"Factor analysis",NA,NA,NA,"Mediation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychometrics","Qualitative methods","Reliability coefficients",NA,NA,NA,NA,NA,NA,NA,34,42,19,95,27,34,61,28,23,15,22,88,32,39,43,82,25,23,48,30,24,4.5,19
"1b68c492","sussex","England","Credits","Remotely, in own time",1535,"24/02/2021","24/02/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","6",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","78",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",36,29,15,80,27,17,44,19,19,8,15,61,26,27,30,57,24,20,44,16,17,3.875,26
"1c26b4b9","sussex","England","Credits","Remotely, in own time",1820,"6/4/2021","6/4/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Male/Man","Not Administered","Not Administered","Not Administered","8","A","Not Administered","Not Administered","Not Administered","No","Psychology as a Science","79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,23,12,59,14,13,27,13,11,8,9,41,17,23,26,49,10,10,20,17,18,4,25
"1d03176f","sussex","England","Credits","Remotely, in own time",1013,"17/02/2021","17/02/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","7","N/A","Not Administered","Not Administered","Not Administered","No","Psychology as a Science","77",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",31,33,15,79,15,11,26,15,15,11,11,52,26,17,25,42,22,18,40,18,15,4,30
"1dcd487b","sussex","England","Credits","Remotely, in own time",958,"2/3/2021","2/3/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","22-25","Female/Woman","Not Administered","Not Administered","Not Administered","A",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science",NA,NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",20,24,4,48,27,13,40,15,14,18,10,57,37,12,21,33,20,17,37,16,31,2.625,13
"1dd41c80","sussex","England","Credits","Remotely, in own time",1407,"3/4/2021","3/4/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","4",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","69","58","Qualitative and Quantitative Methods","University of Sussex","Qualitative and Quantitative Methods",NA,"C8300","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correlation","Data cleaning/wrangling","Data visualisation",NA,"Descriptive statistics",NA,NA,"Factor analysis",NA,NA,NA,"Mediation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychometrics","Qualitative methods","Reliability coefficients",NA,NA,NA,NA,NA,NA,NA,30,31,8,69,37,29,66,21,22,15,19,77,28,17,22,39,23,18,41,23,26,3.75,27
"1f63fcaf","sussex","England","Credits","Remotely, in own time",2234,"29/04/2021","29/04/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Male/Man","Not Administered","Not Administered","Not Administered",NA,NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","68",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",18,22,11,51,12,11,23,15,13,8,9,45,11,18,27,45,8,6,14,13,13,3,19
"20b05818","sussex","England","Credits","Remotely, in own time",1030,"19/02/2021","19/02/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Male/Man","Not Administered","Not Administered","Not Administered","6",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","85",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",12,14,4,30,15,11,26,15,20,16,12,63,13,17,25,42,12,7,19,8,13,3.875,28
"210f21f0","sussex","England","Credits","Remotely, in own time",706,"26/03/2021","26/03/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","N/A","A","Not Administered","Not Administered","Not Administered","No","Psychology as a Science","81","82","Qualitative and Quantitative Methods","University of Sussex","Qualitative and Quantitative Methods",NA,"C8300","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correlation","Data cleaning/wrangling","Data visualisation",NA,"Descriptive statistics",NA,NA,"Factor analysis",NA,NA,NA,"Mediation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychometrics","Qualitative methods","Reliability coefficients",NA,NA,NA,NA,NA,NA,NA,22,22,5,49,28,31,59,18,14,12,17,61,24,30,33,63,21,20,41,25,23,3.75,25
"2113d40f","sussex","England","Credits","Remotely, in own time",17411,"11/2/2021","11/2/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","26+","Female/Woman","Not Administered","Not Administered","Not Administered","B",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science",NA,NA,"Qualitative and Quantitative Methods","University of Sussex","Qualitative and Quantitative Methods",NA,"C8300","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correlation","Data cleaning/wrangling","Data visualisation",NA,"Descriptive statistics",NA,NA,"Factor analysis",NA,NA,NA,"Mediation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychometrics","Qualitative methods","Reliability coefficients",NA,NA,NA,NA,NA,NA,NA,35,38,16,89,37,25,62,25,21,8,19,73,26,29,43,72,20,20,40,26,22,3.25,27
"214dccb2","sussex","England","Credits","Remotely, in own time",1162,"16/02/2021","16/02/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","7",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science",NA,NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",39,39,17,95,25,25,50,20,21,10,20,71,29,34,41,75,26,22,48,31,25,2.625,18
"21acff8a","sussex","England","Credits","Remotely, in own time",1694,"5/3/2021","5/3/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered",NA,NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","78",NA,"Qualitative and Quantitative Methods","University of Sussex","Qualitative and Quantitative Methods",NA,"C8300","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correlation","Data cleaning/wrangling","Data visualisation",NA,"Descriptive statistics",NA,NA,"Factor analysis",NA,NA,NA,"Mediation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychometrics","Qualitative methods","Reliability coefficients",NA,NA,NA,NA,NA,NA,NA,31,20,13,64,21,19,40,14,19,7,16,56,25,29,29,58,12,12,24,22,16,3.375,26
"22d5baaa","sussex","England","Credits","Remotely, in own time",1356,"25/04/2021","25/04/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Male/Man","Not Administered","Not Administered","Not Administered","A",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science",NA,NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",31,35,14,80,10,11,21,10,7,5,8,30,26,23,24,47,18,17,35,15,15,4,26
"22f15fa0","sussex","England","Credits","Remotely, in own time",1988,"11/3/2021","11/3/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","7",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","74",NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",32,26,15,73,20,23,43,17,15,11,13,56,24,26,33,59,15,13,28,25,24,3,24
"238c105a","sussex","England","Credits","Remotely, in own time",2062,"11/3/2021","11/3/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","B",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","74","66","Qualitative and Quantitative Methods","University of Sussex","Qualitative and Quantitative Methods",NA,"C8300","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correlation","Data cleaning/wrangling","Data visualisation",NA,"Descriptive statistics",NA,NA,"Factor analysis",NA,NA,NA,"Mediation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychometrics","Qualitative methods","Reliability coefficients",NA,NA,NA,NA,NA,NA,NA,35,35,13,83,19,20,39,24,22,11,17,74,23,24,31,55,18,19,37,17,24,3.875,27
"241138a8","sussex","England","Credits","Remotely, in own time",1109,"17/02/2021","17/02/2021","University of Sussex","Yes","Yes","No",NA,"2nd Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered","6",NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science","76","70","Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",40,42,19,101,31,29,60,26,24,12,20,82,33,42,49,91,30,25,55,38,10,1.375,17
"246f36a7","sussex","England","Credits","Remotely, in own time",69243,"25/03/2021","26/03/2021","University of Sussex","Yes","Yes","No",NA,"1st Year","18-21","Female/Woman","Not Administered","Not Administered","Not Administered",NA,NA,"Not Administered","Not Administered","Not Administered","No","Psychology as a Science",NA,NA,"Analysing Data","University of Sussex","Analysing Data",NA,"C8891","1/2/2021","30/04/2021",NA,NA,NA,"R/RStudio",NA,NA,NA,NA,NA,NA,"Frequentist",NA,"Algebraic calculations (e.g., mean, Cohen’s d, test statistics)","ANOVA",NA,NA,NA,NA,NA,"Causality","Confidence intervals","Correlation","Data cleaning/wrangling","Data visualisation","Distributions","Descriptive statistics","Effect size",NA,NA,NA,"Linear model (as opposed to teaching t-test, ANOVA, regression etc. as seperate tests)",NA,NA,NA,NA,NA,"Multiple regression",NA,"Null hypothesis significance testing",NA,NA,NA,"Probability",NA,NA,NA,"Regression",NA,"Report writing",NA,NA,"Statistical software","T-test",16,14,8,38,29,13,42,18,20,10,14,62,30,32,34,66,16,18,34,23,16,3,21
